
央视频道,#genre#
四川卫视,http:/huangfeiyan.top/zb1/SCWS.m3u8
天津卫视,http:/huangfeiyan.top/zb1/TJWS.m3u8
西藏卫视,http:/huangfeiyan.top/zb1/XZWS.m3u8
新疆卫视,http:/huangfeiyan.top/zb1/XJWS.m3u8
新视觉卫视,http:/huangfeiyan.top/zb1/XSJWS.m3u8
延边卫视,http:/huangfeiyan.top/zb1/YBWS.m3u8
云南卫视,http:/huangfeiyan.top/zb1/YNWS.m3u8
浙江卫视,http:/huangfeiyan.top/zb1/ZJWS.m3u8
重庆卫视,http:/huangfeiyan.top/zb1/CQWS.m3u8
本地频道,#genre#
贵州-2-公共频道,http:/1.95.63.93/zb/GZ-2.m3u8
贵州-3-影视文艺频道,http:/1.95.63.93/zb/GZ-3.m3u8
贵州-4-大众生活频道,http:/1.95.63.93/zb/GZ-4.m3u8
贵州-5-生态·乡村频道,http:/1.95.63.93/zb/GZ-5.m3u8
贵州-6-科教健康频道,http:/1.95.63.93/zb/GZ-6.m3u8
贵州-7-经济频道,http:/1.95.63.93/zb/GZ-7.m3u8
贵州移动电视,http:/1.95.63.93/zb/GZYD.m3u8
铜仁-1-新闻综合频道,http:/1.95.63.93/zb/TR-1.m3u8
铜仁-2-公共频道,http:/1.95.63.93/zb/TR-2.m3u8
思南综合频道,http:/1.95.63.93/zb/SNZH.m3u8
贵州-2-公共频道,http:/1.95.63.93/zb1/GZ-2.m3u8
贵州-3-影视文艺频道,http:/1.95.63.93/zb1/GZ-3.m3u8
贵州-4-大众生活频道,http:/1.95.63.93/zb1/GZ-4.m3u8
贵州-5-生态·乡村频道,http:/1.95.63.93/zb1/GZ-5.m3u8
贵州-6-科教健康频道,http:/1.95.63.93/zb1/GZ-6.m3u8
贵州-7-经济频道,http:/1.95.63.93/zb1/GZ-7.m3u8
贵州移动电视,http:/1.95.63.93/zb1/GZYD.m3u8
铜仁-1-新闻综合频道,http:/1.95.63.93/zb1/TR-1.m3u8
铜仁-2-公共频道,http:/1.95.63.93/zb1/TR-2.m3u8
思南综合频道,http:/1.95.63.93/zb1/SNZH.m3u8
贵州-2-公共频道,http:/huangfeiyan.top/zb/GZ-2.m3u8
贵州-3-影视文艺频道,http:/huangfeiyan.top/zb/GZ-3.m3u8
贵州-4-大众生活频道,http:/huangfeiyan.top/zb/GZ-4.m3u8
贵州-5-生态·乡村频道,http:/huangfeiyan.top/zb/GZ-5.m3u8
贵州-6-科教健康频道,http:/huangfeiyan.top/zb/GZ-6.m3u8
贵州-7-经济频道,http:/huangfeiyan.top/zb/GZ-7.m3u8
贵州移动电视,http:/huangfeiyan.top/zb/GZYD.m3u8
铜仁-1-新闻综合频道,http:/huangfeiyan.top/zb/TR-1.m3u8
铜仁-2-公共频道,http:/huangfeiyan.top/zb/TR-2.m3u8
思南综合频道,http:/huangfeiyan.top/zb/SNZH.m3u8
贵州-2-公共频道,http:/huangfeiyan.top/zb1/GZ-2.m3u8
贵州-3-影视文艺频道,http:/huangfeiyan.top/zb1/GZ-3.m3u8
贵州-4-大众生活频道,http:/huangfeiyan.top/zb1/GZ-4.m3u8
贵州-5-生态·乡村频道,http:/huangfeiyan.top/zb1/GZ-5.m3u8
贵州-6-科教健康频道,http:/huangfeiyan.top/zb1/GZ-6.m3u8
贵州-7-经济频道,http:/huangfeiyan.top/zb1/GZ-7.m3u8
贵州移动电视,http:/huangfeiyan.top/zb1/GZYD.m3u8
铜仁-1-新闻综合频道,http:/huangfeiyan.top/zb1/TR-1.m3u8
铜仁-2-公共频道,http:/huangfeiyan.top/zb1/TR-2.m3u8
思南综合频道,http:/huangfeiyan.top/zb1/SNZH.m3u8
贵阳-1 新闻综合频道（高清）,http://huangfeiyan.top/zb/GY-1.m3u8
贵阳-2 经济生活频道,http://huangfeiyan.top/zb/GY-2.m3u8
贵阳-3 法制频道,http://huangfeiyan.top/zb/GY-3.m3u8
六盘水-1,http://huangfeiyan.top/zb/LPS-1.m3u8
六盘水-2,http://huangfeiyan.top/zb/LPS-2.m3u8
贵阳-1 新闻综合频道（高清）,http://huangfeiyan.top/zb1/GY-1.m3u8
贵阳-2 经济生活频道,http://huangfeiyan.top/zb1/GY-2.m3u8
贵阳-3 法制频道,http://huangfeiyan.top/zb1/GY-3.m3u8
六盘水-1,http://huangfeiyan.top/zb1/LPS-1.m3u8
六盘水-2,http://huangfeiyan.top/zb1/LPS-2.m3u8
贵阳-1 新闻综合频道（高清）,http://1.95.63.93/zb1/GY-1.m3u8
贵阳-2 经济生活频道,http://1.95.63.93/zb1/GY-2.m3u8
贵阳-3 法制频道,http://1.95.63.93/zb1/GY-3.m3u8
六盘水-1,http://1.95.63.93/zb1/LPS-1.m3u8
六盘水-2,http://1.95.63.93/zb1/LPS-2.m3u8
贵阳-1 新闻综合频道（高清）,http://1.95.63.93/zb/GY-1.m3u8
贵阳-2 经济生活频道,http://1.95.63.93/zb/GY-2.m3u8
贵阳-3 法制频道,http://1.95.63.93/zb/GY-3.m3u8
六盘水-1,http://1.95.63.93/zb/LPS-1.m3u8
六盘水-2,http://1.95.63.93/zb/LPS-2.m3u8
少儿频道,#genre#
卡酷少儿,http:/1.95.63.93/zb/KAKU.m3u8
哈哈炫动,http:/1.95.63.93/zb/HHXD.m3u8
嘉佳卡通,http:/1.95.63.93/zb/YJKT.m3u8
金鹰卡通,http:/1.95.63.93/zb/JYKT.m3u8
卡酷少儿,http:/1.95.63.93/zb1/KAKU.m3u8
哈哈炫动,http:/1.95.63.93/zb1/HHXD.m3u8
嘉佳卡通,http:/1.95.63.93/zb1/YJKT.m3u8
金鹰卡通,http:/1.95.63.93/zb1/JYKT.m3u8
卡酷少儿,http:/huangfeiyan.top/zb/KAKU.m3u8
哈哈炫动,http:/huangfeiyan.top/zb/HHXD.m3u8
嘉佳卡通,http:/huangfeiyan.top/zb/YJKT.m3u8
金鹰卡通,http:/huangfeiyan.top/zb/JYKT.m3u8
卡酷少儿,http:/huangfeiyan.top/zb1/KAKU.m3u8
哈哈炫动,http:/huangfeiyan.top/zb1/HHXD.m3u8
嘉佳卡通,http:/huangfeiyan.top/zb1/YJKT.m3u8
金鹰卡通,http:/huangfeiyan.top/zb1/JYKT.m3u8
名侦探柯南剧场版,http://b.huangfeiyan.top:35455/douyu/6484910?media=hls
开心锤锤,http://b.huangfeiyan.top:35455/douyu/9018297?media=hls
名侦探柯南,http://b.huangfeiyan.top:35455/douyu/11954507?media=hls
中华小当家,http://b.huangfeiyan.top:35455/douyu/11868078?media=hls
海绵宝宝,http://b.huangfeiyan.top:35455/douyu/3949681?media=hls
超燃怀旧经典,http://b.huangfeiyan.top:35455/douyu/1174353?media=hls
成龙历险记,http://b.huangfeiyan.top:35455/douyu/2287949?media=hls
假面骑士,http://b.huangfeiyan.top:35455/douyu/1218414?media=hls
犬夜叉,http://b.huangfeiyan.top:35455/douyu/11906591?media=hls
海绵宝宝1,http://b.huangfeiyan.top:35455/douyu/7528160?media=hls
樱桃小丸子,http://b.huangfeiyan.top:35455/huya/11342394?media=hls
厨神小当家,http://b.huangfeiyan.top:35455/huya/24257300?media=hls
灌篮高手剧集,http://b.huangfeiyan.top:35455/yy/1356243352?media=hls
四驱兄弟,http://b.huangfeiyan.top:35455/huya/11352922?media=hls
猫和老鼠,http://b.huangfeiyan.top:35455/huya/11352879?media=hls
名侦探柯南剧场版,http://a.huangfeiyan.top:35455/douyu/6484910?media=hls
开心锤锤,http://a.huangfeiyan.top:35455/douyu/9018297?media=hls
名侦探柯南,http://a.huangfeiyan.top:35455/douyu/11954507?media=hls
中华小当家,http://a.huangfeiyan.top:35455/douyu/11868078?media=hls
海绵宝宝,http://a.huangfeiyan.top:35455/douyu/3949681?media=hls
超燃怀旧经典,http://a.huangfeiyan.top:35455/douyu/1174353?media=hls
成龙历险记,http://a.huangfeiyan.top:35455/douyu/2287949?media=hls
假面骑士,http://a.huangfeiyan.top:35455/douyu/1218414?media=hls
犬夜叉,http://a.huangfeiyan.top:35455/douyu/11906591?media=hls
海绵宝宝1,http://a.huangfeiyan.top:35455/douyu/7528160?media=hls
樱桃小丸子,http://a.huangfeiyan.top:35455/huya/11342394?media=hls
厨神小当家,http://a.huangfeiyan.top:35455/huya/24257300?media=hls
灌篮高手剧集,http://a.huangfeiyan.top:35455/yy/1356243352?media=hls
四驱兄弟,http://a.huangfeiyan.top:35455/huya/11352922?media=hls
猫和老鼠,http://a.huangfeiyan.top:35455/huya/11352879?media=hls
电影频道,#genre#
漫威系列,http://b.huangfeiyan.top:35455/douyu/6140589?media=hls
好先生,http://b.huangfeiyan.top:35455/douyu/9650792?media=hls
庆余年,http://b.huangfeiyan.top:35455/douyu/5908256?media=hls
欢乐综艺,http://b.huangfeiyan.top:35455/douyu/131977?media=hls
万合出品,http://b.huangfeiyan.top:35455/douyu/9220456?media=hls
邵氏影院,http://b.huangfeiyan.top:35455/douyu/4246519?media=hls
吃米滴虫,http://b.huangfeiyan.top:35455/douyu/315457?media=hls
豆瓣高分,http://b.huangfeiyan.top:35455/douyu/8770422?media=hls
特辑电影,http://b.huangfeiyan.top:35455/douyu/3637778?media=hls
粤语电影,http://b.huangfeiyan.top:35455/douyu/1226741?media=hls
国产电影,http://b.huangfeiyan.top:35455/douyu/5423?media=hls
喜剧电影,http://b.huangfeiyan.top:35455/douyu/323876?media=hls
粤语电影,http://b.huangfeiyan.top:35455/douyu/6566671?media=hls
华语影视,http://b.huangfeiyan.top:35455/douyu/3928?media=hls
神乐影视,http://b.huangfeiyan.top:35455/douyu/85894?media=hls
冰冰影厅,http://b.huangfeiyan.top:35455/douyu/74374?media=hls
刀刀影院,http://b.huangfeiyan.top:35455/douyu/747764?media=hls
奶虫影院,http://b.huangfeiyan.top:35455/douyu/263824?media=hls
贝爷壹厅,http://b.huangfeiyan.top:35455/douyu/252802?media=hls
贝爷贰厅,http://b.huangfeiyan.top:35455/douyu/4332?media=hls
贝爷叁厅,http://b.huangfeiyan.top:35455/douyu/36337?media=hls
凌儿影院,http://b.huangfeiyan.top:35455/douyu/1377142?media=hls
花卷影院,http://b.huangfeiyan.top:35455/douyu/52787?media=hls
橙記港剧,http://b.huangfeiyan.top:35455/douyu/4549169?media=hls
大宝影视,http://b.huangfeiyan.top:35455/douyu/805235?media=hls
蚂蚱影视,http://b.huangfeiyan.top:35455/douyu/6079455?media=hls
怡寶影视,http://b.huangfeiyan.top:35455/douyu/434971?media=hls
圆子影视,http://b.huangfeiyan.top:35455/douyu/6566658?media=hls
贝贝影视,http://b.huangfeiyan.top:35455/douyu/431460?media=hls
可乐影视,http://b.huangfeiyan.top:35455/douyu/20415?media=hls
下饭神剧,http://b.huangfeiyan.top:35455/douyu/276200?media=hls
古装神剧,http://b.huangfeiyan.top:35455/douyu/338759?media=hls
酒染影视,http://b.huangfeiyan.top:35455/douyu/7550220?media=hls
芊珏影视,http://b.huangfeiyan.top:35455/douyu/8814650?media=hls
热门港剧,http://b.huangfeiyan.top:35455/douyu/5522351?media=hls
国产剧集,http://b.huangfeiyan.top:35455/douyu/8157860?media=hls
国产剧场,http://b.huangfeiyan.top:35455/douyu/308752?media=hls
1900影剧室,http://b.huangfeiyan.top:35455/douyu/7796193?media=hls
科幻系列,http://b.huangfeiyan.top:35455/douyu/8107217?media=hls
欧美大片,http://b.huangfeiyan.top:35455/douyu/2793084?media=hls
译制影片,http://b.huangfeiyan.top:35455/douyu/2436390?media=hls
喜剧经典,http://b.huangfeiyan.top:35455/douyu/9650887?media=hls
斗鱼电影4K,http://b.huangfeiyan.top:35455/douyu/9249162?media=hls
避风港影院,http://b.huangfeiyan.top:35455/douyu/9826611?media=hls
变种人电影,http://b.huangfeiyan.top:35455/douyu/9651304?media=hls
麓山迷踪,http://b.huangfeiyan.top:35455/douyu/4505431?media=hls
历年贺岁档,http://b.huangfeiyan.top:35455/huya/11601986?media=hls
经典港剧,http://b.huangfeiyan.top:35455/huya/11352965?media=hls
开心鬼系列,http://b.huangfeiyan.top:35455/huya/11342423?media=hls
永远的经典女神,http://b.huangfeiyan.top:35455/huya/11352909?media=hls
国产特效电影,http://b.huangfeiyan.top:35455/huya/11352973?media=hls
黑帮大片,http://b.huangfeiyan.top:35455/huya/11336719?media=hls
警匪片,http://b.huangfeiyan.top:35455/huya/11352886?media=hls
鬼吹灯系列,http://b.huangfeiyan.top:35455/huya/11602075?media=hls
国产悬疑精,http://b.huangfeiyan.top:35455/huya/11342395?media=hls
经典港片,http://b.huangfeiyan.top:35455/huya/11601971?media=hls
童年女神,http://b.huangfeiyan.top:35455/huya/11279247?media=hls
搞笑恐怖类,http://b.huangfeiyan.top:35455/huya/11601960?media=hls
犯罪电影,http://b.huangfeiyan.top:35455/huya/11352962?media=hls
古墓系列,http://b.huangfeiyan.top:35455/huya/11352913?media=hls
香港贺岁片,http://b.huangfeiyan.top:35455/huya/11601955?media=hls
宇宙,http://b.huangfeiyan.top:35455/huya/11342428?media=hls
怪兽,http://b.huangfeiyan.top:35455/huya/21059577?media=hls
武侠,http://b.huangfeiyan.top:35455/huya/11342427?media=hls
枪战,http://b.huangfeiyan.top:35455/huya/21059579?media=hls
海盗,http://b.huangfeiyan.top:35455/huya/21059595?media=hls
救援,http://b.huangfeiyan.top:35455/huya/21059594?media=hls
热血,http://b.huangfeiyan.top:35455/huya/11352934?media=hls
盗墓,http://b.huangfeiyan.top:35455/huya/21059552?media=hls
玄幻,http://b.huangfeiyan.top:35455/huya/11342414?media=hls
谍战,http://b.huangfeiyan.top:35455/huya/21059585?media=hls
战争,http://b.huangfeiyan.top:35455/huya/21059592?media=hls
喜剧,http://b.huangfeiyan.top:35455/huya/11352877?media=hls
港片,http://b.huangfeiyan.top:35455/huya/11602043?media=hls
八点档,http://b.huangfeiyan.top:35455/huya/880261?media=hls
超异能族,http://b.huangfeiyan.top:35455/huya/21059586?media=hls
蜘蛛侠,http://b.huangfeiyan.top:35455/huya/21059599?media=hls
丧尸片,http://b.huangfeiyan.top:35455/huya//21059578?media=hls
谍战片,http://b.huangfeiyan.top:35455/huya/21059587?media=hls
战争片,http://b.huangfeiyan.top:35455/huya/21059574?media=hls
犯罪片,http://b.huangfeiyan.top:35455/huya/11352974?media=hls
古装片,http://b.huangfeiyan.top:35455/huya/11336590?media=hls
高分动作,http://b.huangfeiyan.top:35455/huya/11352884?media=hls
动作电影,http://b.huangfeiyan.top:35455/huya/11602077?media=hls
喜剧专场,http://b.huangfeiyan.top:35455/huya/11602044?media=hls
欢笑影院,http://b.huangfeiyan.top:35455/huya/11352894?media=hls
嫣然影厅,http://b.huangfeiyan.top:35455/huya/11601977?media=hls
许氏三杰,http://b.huangfeiyan.top:35455/huya/11602033?media=hls
镖行天下,http://b.huangfeiyan.top:35455/huya/11352969?media=hls
高能反转,http://b.huangfeiyan.top:35455/huya/11352887?media=hls
喜乐影院,http://b.huangfeiyan.top:35455/huya/21059580?media=hls
死神来了,http://b.huangfeiyan.top:35455/huya/11352903?media=hls
变形金刚,http://b.huangfeiyan.top:35455/huya/21059596?media=hls
怪兽系列,http://b.huangfeiyan.top:35455/huya/21059554?media=hls
速度与激情集,http://b.huangfeiyan.top:35455/yy/1382736911?media=hls
漫威系列轮播,http://b.huangfeiyan.top:35455/yy/1354932402?media=hls
变形金刚轮播,http://b.huangfeiyan.top:35455/yy/1382736803?media=hls
第一滴血全集,http://b.huangfeiyan.top:35455yy/1354932355?media=hls
敢死队全轮播,http://b.huangfeiyan.top:35455/yy/1382735573?media=hls
漫威系列轮播,http://b.huangfeiyan.top:35455/yy/1354932402?media=hls
夺宝奇兵全集,http://b.huangfeiyan.top:35455/yy/1382736833?media=hls
古惑仔国轮播,http://b.huangfeiyan.top:35455/yy/1458015189?media=hls
漫威系列,http://a.huangfeiyan.top:35455/douyu/6140589?media=hls
好先生,http://a.huangfeiyan.top:35455/douyu/9650792?media=hls
庆余年,http://a.huangfeiyan.top:35455/douyu/5908256?media=hls
欢乐综艺,http://a.huangfeiyan.top:35455/douyu/131977?media=hls
万合出品,http://a.huangfeiyan.top:35455/douyu/9220456?media=hls
邵氏影院,http://a.huangfeiyan.top:35455/douyu/4246519?media=hls
吃米滴虫,http://a.huangfeiyan.top:35455/douyu/315457?media=hls
豆瓣高分,http://a.huangfeiyan.top:35455/douyu/8770422?media=hls
特辑电影,http://a.huangfeiyan.top:35455/douyu/3637778?media=hls
粤语电影,http://a.huangfeiyan.top:35455/douyu/1226741?media=hls
国产电影,http://a.huangfeiyan.top:35455/douyu/5423?media=hls
喜剧电影,http://a.huangfeiyan.top:35455/douyu/323876?media=hls
粤语电影,http://a.huangfeiyan.top:35455/douyu/6566671?media=hls
华语影视,http://a.huangfeiyan.top:35455/douyu/3928?media=hls
神乐影视,http://a.huangfeiyan.top:35455/douyu/85894?media=hls
冰冰影厅,http://a.huangfeiyan.top:35455/douyu/74374?media=hls
刀刀影院,http://a.huangfeiyan.top:35455/douyu/747764?media=hls
奶虫影院,http://a.huangfeiyan.top:35455/douyu/263824?media=hls
贝爷壹厅,http://a.huangfeiyan.top:35455/douyu/252802?media=hls
贝爷贰厅,http://a.huangfeiyan.top:35455/douyu/4332?media=hls
贝爷叁厅,http://a.huangfeiyan.top:35455/douyu/36337?media=hls
凌儿影院,http://a.huangfeiyan.top:35455/douyu/1377142?media=hls
花卷影院,http://a.huangfeiyan.top:35455/douyu/52787?media=hls
橙記港剧,http://a.huangfeiyan.top:35455/douyu/4549169?media=hls
大宝影视,http://a.huangfeiyan.top:35455/douyu/805235?media=hls
蚂蚱影视,http://a.huangfeiyan.top:35455/douyu/6079455?media=hls
怡寶影视,http://a.huangfeiyan.top:35455/douyu/434971?media=hls
圆子影视,http://a.huangfeiyan.top:35455/douyu/6566658?media=hls
贝贝影视,http://a.huangfeiyan.top:35455/douyu/431460?media=hls
可乐影视,http://a.huangfeiyan.top:35455/douyu/20415?media=hls
下饭神剧,http://a.huangfeiyan.top:35455/douyu/276200?media=hls
古装神剧,http://a.huangfeiyan.top:35455/douyu/338759?media=hls
酒染影视,http://a.huangfeiyan.top:35455/douyu/7550220?media=hls
芊珏影视,http://a.huangfeiyan.top:35455/douyu/8814650?media=hls
热门港剧,http://a.huangfeiyan.top:35455/douyu/5522351?media=hls
国产剧集,http://a.huangfeiyan.top:35455/douyu/8157860?media=hls
国产剧场,http://a.huangfeiyan.top:35455/douyu/308752?media=hls
1900影剧室,http://a.huangfeiyan.top:35455/douyu/7796193?media=hls
科幻系列,http://a.huangfeiyan.top:35455/douyu/8107217?media=hls
欧美大片,http://a.huangfeiyan.top:35455/douyu/2793084?media=hls
译制影片,http://a.huangfeiyan.top:35455/douyu/2436390?media=hls
喜剧经典,http://a.huangfeiyan.top:35455/douyu/9650887?media=hls
斗鱼电影4K,http://a.huangfeiyan.top:35455/douyu/9249162?media=hls
避风港影院,http://a.huangfeiyan.top:35455/douyu/9826611?media=hls
变种人电影,http://a.huangfeiyan.top:35455/douyu/9651304?media=hls
麓山迷踪,http://a.huangfeiyan.top:35455/douyu/4505431?media=hls
历年贺岁档,http://a.huangfeiyan.top:35455/huya/11601986?media=hls
经典港剧,http://a.huangfeiyan.top:35455/huya/11352965?media=hls
开心鬼系列,http://a.huangfeiyan.top:35455/huya/11342423?media=hls
永远的经典女神,http://a.huangfeiyan.top:35455/huya/11352909?media=hls
国产特效电影,http://a.huangfeiyan.top:35455/huya/11352973?media=hls
黑帮大片,http://a.huangfeiyan.top:35455/huya/11336719?media=hls
警匪片,http://a.huangfeiyan.top:35455/huya/11352886?media=hls
鬼吹灯系列,http://a.huangfeiyan.top:35455/huya/11602075?media=hls
国产悬疑精,http://a.huangfeiyan.top:35455/huya/11342395?media=hls
经典港片,http://a.huangfeiyan.top:35455/huya/11601971?media=hls
童年女神,http://a.huangfeiyan.top:35455/huya/11279247?media=hls
搞笑恐怖类,http://a.huangfeiyan.top:35455/huya/11601960?media=hls
犯罪电影,http://a.huangfeiyan.top:35455/huya/11352962?media=hls
古墓系列,http://a.huangfeiyan.top:35455/huya/11352913?media=hls
香港贺岁片,http://a.huangfeiyan.top:35455/huya/11601955?media=hls
宇宙,http://a.huangfeiyan.top:35455/huya/11342428?media=hls
怪兽,http://a.huangfeiyan.top:35455/huya/21059577?media=hls
武侠,http://a.huangfeiyan.top:35455/huya/11342427?media=hls
枪战,http://a.huangfeiyan.top:35455/huya/21059579?media=hls
海盗,http://a.huangfeiyan.top:35455/huya/21059595?media=hls
救援,http://a.huangfeiyan.top:35455/huya/21059594?media=hls
热血,http://a.huangfeiyan.top:35455/huya/11352934?media=hls
盗墓,http://a.huangfeiyan.top:35455/huya/21059552?media=hls
玄幻,http://a.huangfeiyan.top:35455/huya/11342414?media=hls
谍战,http://a.huangfeiyan.top:35455/huya/21059585?media=hls
战争,http://a.huangfeiyan.top:35455/huya/21059592?media=hls
喜剧,http://a.huangfeiyan.top:35455/huya/11352877?media=hls
港片,http://a.huangfeiyan.top:35455/huya/11602043?media=hls
八点档,http://a.huangfeiyan.top:35455/huya/880261?media=hls
超异能族,http://a.huangfeiyan.top:35455/huya/21059586?media=hls
蜘蛛侠,http://a.huangfeiyan.top:35455/huya/21059599?media=hls
丧尸片,http://a.huangfeiyan.top:35455/huya//21059578?media=hls
谍战片,http://a.huangfeiyan.top:35455/huya/21059587?media=hls
战争片,http://a.huangfeiyan.top:35455/huya/21059574?media=hls
犯罪片,http://a.huangfeiyan.top:35455/huya/11352974?media=hls
古装片,http://a.huangfeiyan.top:35455/huya/11336590?media=hls
高分动作,http://a.huangfeiyan.top:35455/huya/11352884?media=hls
动作电影,http://a.huangfeiyan.top:35455/huya/11602077?media=hls
喜剧专场,http://a.huangfeiyan.top:35455/huya/11602044?media=hls
欢笑影院,http://a.huangfeiyan.top:35455/huya/11352894?media=hls
嫣然影厅,http://a.huangfeiyan.top:35455/huya/11601977?media=hls
许氏三杰,http://a.huangfeiyan.top:35455/huya/11602033?media=hls
镖行天下,http://a.huangfeiyan.top:35455/huya/11352969?media=hls
高能反转,http://a.huangfeiyan.top:35455/huya/11352887?media=hls
喜乐影院,http://a.huangfeiyan.top:35455/huya/21059580?media=hls
死神来了,http://a.huangfeiyan.top:35455/huya/11352903?media=hls
变形金刚,http://a.huangfeiyan.top:35455/huya/21059596?media=hls
怪兽系列,http://a.huangfeiyan.top:35455/huya/21059554?media=hls
速度与激情集,http://a.huangfeiyan.top:35455/yy/1382736911?media=hls
漫威系列轮播,http://a.huangfeiyan.top:35455/yy/1354932402?media=hls
变形金刚轮播,http://a.huangfeiyan.top:35455/yy/1382736803?media=hls
第一滴血全集,http://a.huangfeiyan.top:35455yy/1354932355?media=hls
敢死队全轮播,http://a.huangfeiyan.top:35455/yy/1382735573?media=hls
漫威系列轮播,http://a.huangfeiyan.top:35455/yy/1354932402?media=hls
夺宝奇兵全集,http://a.huangfeiyan.top:35455/yy/1382736833?media=hls
古惑仔国轮播,http://a.huangfeiyan.top:35455/yy/1458015189?media=hls
电影解说,#genre#
史君说剧,http://b.huangfeiyan.top:35455/douyu/9419771?media=hls
史剧解说,http://b.huangfeiyan.top:35455/douyu/297689?media=hls
老秦说剧,http://b.huangfeiyan.top:35455/douyu/9650131?media=hls
老蔡解说,http://b.huangfeiyan.top:35455/douyu/8869614?media=hls
长片短解,http://b.huangfeiyan.top:35455/douyu/9410946?media=hls
宇哥解说,http://b.huangfeiyan.top:35455/douyu/8651489?media=hls
老邪说电影,http://b.huangfeiyan.top:35455/douyu/9222870?media=hls
洗碗君解说,http://b.huangfeiyan.top:35455/douyu/9446706?media=hls
百晓生说剧,http://b.huangfeiyan.top:35455/douyu/9649681?media=hls
百晓生解说,http://b.huangfeiyan.top:35455/douyu/9653063?media=hls
小司马说剧,http://b.huangfeiyan.top:35455/douyu/4808115?media=hls
小司马解说,http://b.huangfeiyan.top:35455/douyu/9660127?media=hls
星君说电影,http://b.huangfeiyan.top:35455/douyu/8014467?media=hls
刘哔讲电影,http://b.huangfeiyan.top:35455/douyu/2632223?media=hls
老王说电影,http://b.huangfeiyan.top:35455/douyu/9687733?media=hls
牛叔说电影,http://b.huangfeiyan.top:35455/douyu/2758565?media=hls
小片片说大片,http://b.huangfeiyan.top:35455/douyu/4258555?media=hls
大片片说小片,http://b.huangfeiyan.top:35455/douyu/7489563?media=hls
虫哥说电影,http://b.huangfeiyan.top:35455/douyu/8915074?media=hls
侃片大师兄,http://b.huangfeiyan.top:35455/douyu/9338839?media=hls
电影迷小雅,http://b.huangfeiyan.top:35455/douyu/9639225?media=hls
刘老师说电影,http://b.huangfeiyan.top:35455/douyu/8317926?media=hls
来呀官人解说,http://b.huangfeiyan.top:35455/douyu/9986305?media=hls
科幻Fans布玛,http://b.huangfeiyan.top:35455/douyu/3508304?media=hls
史君说剧,http://a.huangfeiyan.top:35455/douyu/9419771?media=hls
史剧解说,http://a.huangfeiyan.top:35455/douyu/297689?media=hls
老秦说剧,http://a.huangfeiyan.top:35455/douyu/9650131?media=hls
老蔡解说,http://a.huangfeiyan.top:35455/douyu/8869614?media=hls
长片短解,http://a.huangfeiyan.top:35455/douyu/9410946?media=hls
宇哥解说,http://a.huangfeiyan.top:35455/douyu/8651489?media=hls
老邪说电影,http://a.huangfeiyan.top:35455/douyu/9222870?media=hls
洗碗君解说,http://a.huangfeiyan.top:35455/douyu/9446706?media=hls
百晓生说剧,http://a.huangfeiyan.top:35455/douyu/9649681?media=hls
百晓生解说,http://a.huangfeiyan.top:35455/douyu/9653063?media=hls
小司马说剧,http://a.huangfeiyan.top:35455/douyu/4808115?media=hls
小司马解说,http://a.huangfeiyan.top:35455/douyu/9660127?media=hls
星君说电影,http://a.huangfeiyan.top:35455/douyu/8014467?media=hls
刘哔讲电影,http://a.huangfeiyan.top:35455/douyu/2632223?media=hls
老王说电影,http://a.huangfeiyan.top:35455/douyu/9687733?media=hls
牛叔说电影,http://a.huangfeiyan.top:35455/douyu/2758565?media=hls
小片片说大片,http://a.huangfeiyan.top:35455/douyu/4258555?media=hls
大片片说小片,http://a.huangfeiyan.top:35455/douyu/7489563?media=hls
虫哥说电影,http://a.huangfeiyan.top:35455/douyu/8915074?media=hls
侃片大师兄,http://a.huangfeiyan.top:35455/douyu/9338839?media=hls
电影迷小雅,http://a.huangfeiyan.top:35455/douyu/9639225?media=hls
刘老师说电影,http://a.huangfeiyan.top:35455/douyu/8317926?media=hls
来呀官人解说,http://a.huangfeiyan.top:35455/douyu/9986305?media=hls
科幻Fans布玛,http://a.huangfeiyan.top:35455/douyu/3508304?media=hls
明星轮播,#genre#
周星驰,http://b.huangfeiyan.top:35455/douyu/122402?media=hls
刘德华,http://b.huangfeiyan.top:35455/douyu/2516864?media=hls
周星驰电影,http://b.huangfeiyan.top:35455/huya/11342386?media=hls
沈腾经典影片,http://b.huangfeiyan.top:35455/huya/11601968?media=hls
王晶经典影片,http://b.huangfeiyan.top:35455/huya/11602058?media=hls
五福星经典影片,http://b.huangfeiyan.top:35455/huya/11282233?media=hls
周星星经典粤语片,http://b.huangfeiyan.top:35455/huya/11336587?media=hls
李连杰系列,http://b.huangfeiyan.top:35455/huya/11342390?media=hls
许冠英合集电影集合,http://b.huangfeiyan.top:35455/huya/11601972?media=hls
刘德华电影,http://b.huangfeiyan.top:35455/huya/11342424?media=hls
经典电影,http://b.huangfeiyan.top:35455/huya/11352941?media=hls
经典电影1,http://b.huangfeiyan.top:35455/huya/11342419?media=hls
经典电影2,http://b.huangfeiyan.top:35455/huya/11352897?media=hls
经典电影3,http://b.huangfeiyan.top:35455/huya/11352945?media=hls
经典电影3,http://b.huangfeiyan.top:35455/huya/11352915?media=hls
洪金宝系列,http://b.huangfeiyan.top:35455/huya/11279251?media=hls
周润发电影,http://b.huangfeiyan.top:35455/huya/11342387?media=hls
